Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708128155.431785,26.9493359375,362428,36.59764819625791,1008.3526633319941,40.853693724163264,3,3,3
1708128156.443802,26.9516796875,362824,36.609803211021315,1008.3494128807973,40.88086236197875,3,4,4
1708128157.4557865,26.9528515625,361637,36.60992224403566,1008.3513251175616,40.86487907447839,3,4,4
1708128158.4677317,26.9559765625,362824,36.61023967207832,1008.3581931693208,40.80747318160179,3,4,4
1708128159.4797106,26.9575390625,362824,36.616357318394,1008.3572053202246,40.81572999553886,3,4,4
1708128160.4916961,26.9598828125,363619,36.61063647077673,1008.3592610370417,40.798547549291264,3,4,4
1708128161.503668,26.9579296875,364018,36.59256263323328,1008.3578427327956,40.81040226100666,3,4,4
1708128162.515613,26.956953125,364818,36.58650546323031,1008.3509429464737,40.86807342087591,3,4,4
1708128163.527706,26.9575390625,364818,36.56273515353149,1008.3501303069851,40.874865806149636,3,4,4
1708128164.5397973,26.9563671875,364418,36.55070274024501,1008.3464493335134,40.90563299806099,3,4,4
1708128165.5517795,26.9534375,366430,36.53849303402497,1008.3381313040356,40.975159074291454,2,3,3
1708128166.5636756,26.946796875,366430,36.5259081826926,1008.3396765144913,40.96224342974323,2,3,3
1708128167.5755048,26.9411328125,366835,36.543201219765756,1008.3463524501032,40.90644279335159,2,3,3
1708128168.587536,26.93390625,367241,36.54246836298621,1008.3522471075485,40.85717269913238,3,4,4
1708128169.5995739,26.927265625,366835,36.541794972719835,1008.3537915435147,40.84426367447133,3,4,4
1708128170.611753,26.92296875,367241,36.56518447047028,1008.3556230717554,40.828955036438856,3,4,4
1708128171.62373,26.9184765625,366430,36.57068555059863,1008.3535984794217,40.84587738189722,3,4,4
1708128172.6357453,26.913203125,367241,36.588022095227124,1008.3485303092908,40.88823927796495,3,4,4
1708128173.647701,26.90890625,368056,36.58758599097254,1008.3556674196866,40.828584359157595,3,4,4
1708128174.659721,26.9083203125,367648,36.59348410445797,1008.3564798648621,40.82179362823184,2,4,4
1708128175.671722,26.904609375,368056,36.60502317993291,1008.3504240974514,40.87241018040214,2,4,4
1708128176.683733,26.9016796875,367648,36.616642315831704,1008.3562548326961,40.82367453364255,2,4,4
1708128177.6957111,26.898359375,369285,36.622263722584925,1008.3543736533118,40.83939816792569,3,5,5
1708128178.7076976,26.8950390625,369285,36.621926511201984,1008.3418809570461,40.9438176201722,3,5,5
1708128179.7197096,26.89484375,368874,36.627865439943506,1008.3397936515065,40.96126434043158,3,5,5
1708128180.7319546,26.894453125,369285,36.627825763536826,1008.340924781171,40.95180980201525,2,4,4
1708128181.743923,26.8891796875,369285,36.63324906236478,1008.3358563371653,40.99417441838958,2,4,4
1708128182.7557774,26.8903515625,369285,36.63336810172024,1008.3466115315106,40.90427727409476,2,4,4
1708128183.7678118,26.8909375,369285,36.63938678871301,1008.3511048574563,40.86672010079065,2,4,4
1708128184.7797453,26.8934765625,369696,36.65752371664899,1008.3464054616069,40.90599969926004,2,4,4
1708128185.791751,26.89640625,370522,36.645901869077704,1008.3458806197563,40.9103865653676,2,4,4
1708128186.8037431,26.8973828125,369696,36.64600110184546,1008.3474742503984,40.89706628374918,2,4,4
1708128187.8157306,26.8989453125,370936,36.64615987624756,1008.3482554687532,40.8905365156194,2,4,4
1708128188.8277028,26.899921875,370109,36.64625911148245,1008.3410061259627,40.95112988254207,1,3,3
1708128189.8397133,26.8989453125,370936,36.64615987624756,1008.3411811018077,40.94966734917932,1,2,2
1708128190.8517048,26.8969921875,371351,36.64596140862449,1008.3468367980647,40.90239439499192,1,2,2
1708128191.8637295,26.8942578125,370936,36.651643227171384,1008.3512175294788,40.865778340745884,2,3,3
1708128192.8757527,26.89171875,371351,36.64542556500167,1008.3629912127436,40.76736942490979,2,4,4
1708128193.8877206,26.8876171875,372602,36.639049467310066,1008.3580663818274,40.80853291874706,2,4,4
1708128194.899713,26.8821484375,371351,36.64445317873578,1008.363290230848,40.764870130156616,2,4,4
1708128195.911693,26.87609375,370936,36.643838042659695,1008.3622520452077,40.77354764050895,2,4,4
1708128196.9236846,26.870234375,372602,36.64920212684863,1008.3615324554322,40.77956222199775,2,4,4
1708128197.9356625,26.8661328125,373021,36.636867064536794,1008.361912909912,40.77638225076739,2,4,4
1708128198.9477272,26.861640625,373021,36.64832902720523,1008.3528133455251,40.852439849704375,3,4,4
1708128199.9597838,26.856953125,373441,36.64189365891133,1008.3469320326753,40.9015983814197,3,4,4
1708128200.9718237,26.851875,373862,36.65329627991726,1008.3474870745129,40.89695909409856,3,4,4
1708128201.9838736,26.84875,374706,36.658938303140125,1008.3476925418764,40.89524170672676,3,4,4
1708128202.9959338,26.8440625,372184,36.65250258725089,1008.3488848774947,40.88527564228574,3,4,4
1708128204.0079677,26.8395703125,373021,36.67588514181829,1008.3486274174339,40.88742760567234,3,4,4
1708128205.020029,26.836640625,373862,36.681547632231556,1008.3438461907003,40.92739126314409,3,4,4
1708128206.0321403,26.8309765625,375130,36.680971902672596,1008.3434445249868,40.930748573996844,3,4,4
1708128207.0441563,26.8251171875,373862,36.68633668066781,1008.348029136548,40.89242829975633,3,4,4
1708128208.05615,26.8221875,374706,36.68603887963061,1008.3485529723908,40.8880498498677,2,3,3
1708128209.068135,26.8161328125,379048,36.69138388429306,1008.3457450277067,40.91151990548738,2,3,3
1708128210.0801435,26.806953125,375554,36.68449045214121,1008.3484468778145,40.88893663475276,2,3,3
1708128211.0921204,26.8005078125,375980,36.67787542325857,1008.3520743471431,40.85861670193642,2,3,3
1708128212.1041386,26.79640625,375554,36.67745866015064,1008.350685225678,40.870227560036305,2,3,3
1708128213.1161473,26.7930859375,378622,36.68904130929998,1008.3488028131379,40.885961571896914,2,3,3
1708128214.127733,26.7915234375,378622,36.7008033946739,1008.3497892757856,40.87771629077411,2,3,3
1708128215.1397681,26.789375,379261,36.70654574627713,1008.3515877090025,40.862684225543816,2,3,3
